2.63	-1.57121e-05	0.000367422	-0.00475244	7.10393e-06	0.00475955	-5.34611
2.64	-2.14583e-05	0.000430125	-0.00477392	9.6929e-06	0.00478361	-5.34054
2.65	-2.81201e-05	0.000493192	-0.00479471	1.26903e-05	0.0048074	-5.33496
2.66	-3.57052e-05	0.000556603	-0.00481481	1.60985e-05	0.00483091	-5.32939
2.67	-4.4221e-05	0.000620336	-0.00483422	1.99197e-05	0.00485413	-5.32383
2.68	-5.36745e-05	0.000684369	-0.00485292	2.41559e-05	0.00487708	-5.31827
2.69	-6.40727e-05	0.000748681	-0.00487092	2.88091e-05	0.00489973	-5.31271
2.7	-7.54219e-05	0.000813249	-0.00488821	3.38811e-05	0.00492209	-5.30716
2.71	-8.77285e-05	0.000878052	-0.00490478	3.93734e-05	0.00494416	-5.30162
2.72	-0.000100998	0.000943068	-0.00492063	4.52875e-05	0.00496592	-5.29608
2.73	-0.000115237	0.00100827	-0.00493576	5.16249e-05	0.00498738	-5.29055
2.74	-0.00013045	0.00107364	-0.00495016	5.83867e-05	0.00500854	-5.28502
2.75	-0.000146642	0.00113916	-0.00496382	6.55739e-05	0.0050294	-5.2795
2.76	-0.000163817	0.0012048	-0.00497675	7.31875e-05	0.00504994	-5.27399
2.77	-0.000181981	0.00127053	-0.00498894	8.12281e-05	0.00507017	-5.26849
2.78	-0.000201137	0.00133634	-0.00500038	8.96965e-05	0.00509008	-5.26299
2.79	-0.000221289	0.00140219	-0.00501108	9.8593e-05	0.00510968	-5.25751
2.8	-0.000242441	0.00146808	-0.00502104	0.000107918	0.00512896	-5.25203
2.81	-0.000264594	0.00153396	-0.00503024	0.000117671	0.00514791	-5.24656
2.82	-0.000287753	0.00159982	-0.00503869	0.000127853	0.00516655	-5.24111
2.83	-0.000311919	0.00166564	-0.00504639	0.000138464	0.00518486	-5.23566
2.84	-0.000337094	0.00173139	-0.00505334	0.000149502	0.00520284	-5.23022
2.85	-0.000363281	0.00179704	-0.00505953	0.000160968	0.0052205	-5.22479
2.86	-0.00039048	0.00186257	-0.00506497	0.00017286	0.00523783	-5.21938
2.87	-0.000418693	0.00192796	-0.00506965	0.000185179	0.00525483	-5.21397
2.88	-0.000447919	0.00199318	-0.00507358	0.000197923	0.0052715	-5.20858
2.89	-0.00047816	0.00205821	-0.00507675	0.000211091	0.00528784	-5.2032
2.9	-0.000509416	0.00212302	-0.00507917	0.000224681	0.00530385	-5.19783
2.91	-0.000541685	0.00218758	-0.00508084	0.000238692	0.00531953	-5.19248
2.92	-0.000574968	0.00225188	-0.00508175	0.000253123	0.00533488	-5.18713
2.93	-0.000609262	0.00231588	-0.00508192	0.000267972	0.00534989	-5.1818
2.94	-0.000644567	0.00237956	-0.00508134	0.000283237	0.00536458	-5.17649
2.95	-0.000680881	0.0024429	-0.00508001	0.000298915	0.00537893	-5.17118
2.96	-0.000718201	0.00250588	-0.00507794	0.000315005	0.00539295	-5.16589
2.97	-0.000756525	0.00256845	-0.00507514	0.000331504	0.00540664	-5.16062
2.98	-0.00079585	0.00263061	-0.00507159	0.000348409	0.00542	-5.15536
2.99	-0.000836172	0.00269233	-0.00506732	0.000365718	0.00543304	-5.15011
3	-0.000877489	0.00275358	-0.00506232	0.000383427	0.00544574	-5.14488
3.01	-0.000919795	0.00281433	-0.00505659	0.000401534	0.00545812	-5.13966
3.02	-0.000963086	0.00287457	-0.00505014	0.000420036	0.00547018	-5.13446
3.03	-0.00100736	0.00293426	-0.00504299	0.000438928	0.00548191	-5.12928
3.04	-0.00105261	0.00299339	-0.00503512	0.000458208	0.00549333	-5.12411
3.05	-0.00109882	0.00305192	-0.00502655	0.000477872	0.00550442	-5.11895
3.06	-0.00114601	0.00310984	-0.00501728	0.000497915	0.0055152	-5.11381
3.07	-0.00119415	0.00316711	-0.00500732	0.000518335	0.00552566	-5.10869
3.08	-0.00124324	0.00322372	-0.00499668	0.000539125	0.00553581	-5.10358
3.09	-0.00129327	0.00327963	-0.00498537	0.000560283	0.00554565	-5.09849
3.1	-0.00134424	0.00333483	-0.00497338	0.000581804	0.00555518	-5.09342
3.11	-0.00139614	0.0033893	-0.00496073	0.000603682	0.00556441	-5.08837
3.12	-0.00144896	0.003443	-0.00494743	0.000625913	0.00557334	-5.08333
3.13	-0.0015027	0.00349591	-0.00493348	0.000648493	0.00558198	-5.0783
3.14	-0.00155734	0.00354801	-0.0049189	0.000671416	0.00559032	-5.0733
3.15	-0.00161287	0.00359928	-0.00490369	0.000694676	0.00559837	-5.06831
3.16	-0.00166929	0.0036497	-0.00488786	0.000718268	0.00560613	-5.06334
3.17	-0.00172658	0.00369923	-0.00487143	0.000742187	0.00561361	-5.05839
3.18	-0.00178474	0.00374787	-0.00485439	0.000766427	0.00562082	-5.05345
3.19	-0.00184375	0.00379557	-0.00483677	0.000790982	0.00562775	-5.04853
3.2	-0.0019036	0.00384234	-0.00481857	0.000815846	0.00563441	-5.04364
3.21	-0.00196429	0.00388813	-0.0047998	0.000841012	0.00564081	-5.03875
3.22	-0.0020258	0.00393293	-0.00478048	0.000866475	0.00564695	-5.03389
3.23	-0.00208811	0.00397672	-0.00476061	0.000892228	0.00565284	-5.02904
3.24	-0.00215122	0.00401947	-0.00474021	0.000918264	0.00565847	-5.02422
3.25	-0.00221512	0.00406117	-0.00471929	0.000944577	0.00566387	-5.01941
